,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Global_Score
36004,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190623_105000.WAV,GRABADOR-SDZG-AM-24,20190623_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:50:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:10:49-08:00,WAV,WAV,audio/x-wav,0.9927366376
46904,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190626_124000.WAV,GRABADOR-SDZG-AM-27,20190626_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:40:00 26/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:58:56-08:00,WAV,WAV,audio/x-wav,0.0619097352
58379,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190704_113000.WAV,GRABADOR-SDZG-AM-30,20190704_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 04/07/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:43:09-08:00,WAV,WAV,audio/x-wav,0.9925498366
42912,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190622_121000.WAV,GRABADOR-SDZG-AM-26,20190622_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 22/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:03:30-08:00,WAV,WAV,audio/x-wav,0.9931194186
66923,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190615_120000.WAV,GRABADOR-SDZG-AM-6,20190615_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:00:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BF148,2019:12:10 09:45:07-08:00,WAV,WAV,audio/x-wav,0.05249339342
58385,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190704_123000.WAV,GRABADOR-SDZG-AM-30,20190704_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:30:00 04/07/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:43:20-08:00,WAV,WAV,audio/x-wav,0.9847676754
40190,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190626_125000.WAV,GRABADOR-SDZG-AM-25,20190626_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:50:00 26/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:01:21-08:00,WAV,WAV,audio/x-wav,0.9753986597
22921,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_114000.WAV,GRABADOR-SDZG-AM-2,20190623_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:40:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:14:48-08:00,WAV,WAV,audio/x-wav,0.9830294251
27614,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190623_105000.WAV,GRABADOR-SDZG-AM-22,20190623_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:50:00 23/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:21:22-08:00,WAV,WAV,audio/x-wav,0.3225945234
1135,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_120000.WAV,GRABADOR-SDZG-AM-1,20190624_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:00:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:48:42-08:00,WAV,WAV,audio/x-wav,0.6016657352
1992,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_105000.WAV,GRABADOR-SDZG-AM-1,20190630_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:50:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:15:39-08:00,WAV,WAV,audio/x-wav,0.6805691123
49392,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190619_101000.WAV,GRABADOR-SDZG-AM-29,20190619_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:10:00 19/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446E5,2019:12:08 11:01:49-08:00,WAV,WAV,audio/x-wav,0.5455479026
69232,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190701_125000.WAV,GRABADOR-SDZG-AM-6,20190701_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:50:00 01/07/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BF148,2019:12:10 13:04:38-08:00,WAV,WAV,audio/x-wav,0.01678279042
45888,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190619_112000.WAV,GRABADOR-SDZG-AM-27,20190619_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:27:11-08:00,WAV,WAV,audio/x-wav,0.2753075957
22486,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190620_111000.WAV,GRABADOR-SDZG-AM-2,20190620_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:10:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:37:14-08:00,WAV,WAV,audio/x-wav,0.9776431322
37297,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190702_102000.WAV,GRABADOR-SDZG-AM-24,20190702_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:02:18-08:00,WAV,WAV,audio/x-wav,0.8165152073
22925,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_122000.WAV,GRABADOR-SDZG-AM-2,20190623_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:20:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:15:09-08:00,WAV,WAV,audio/x-wav,0.9933847785
45744,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190618_112000.WAV,GRABADOR-SDZG-AM-27,20190618_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 18/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:22:41-08:00,WAV,WAV,audio/x-wav,0.9935218096
27764,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190624_115000.WAV,GRABADOR-SDZG-AM-22,20190624_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:50:00 24/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:34:17-08:00,WAV,WAV,audio/x-wav,0.9206991196
843,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_112000.WAV,GRABADOR-SDZG-AM-1,20190622_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:39:31-08:00,WAV,WAV,audio/x-wav,0.1975798607
38736,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_103000.WAV,GRABADOR-SDZG-AM-25,20190616_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:30:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:56:17-08:00,WAV,WAV,audio/x-wav,0.2535193563
39166,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190619_101000.WAV,GRABADOR-SDZG-AM-25,20190619_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:10:00 19/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:33:19-08:00,WAV,WAV,audio/x-wav,0.4991015792
56643,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190622_101000.WAV,GRABADOR-SDZG-AM-30,20190622_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:10:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF656,2019:12:18 14:48:51-08:00,WAV,WAV,audio/x-wav,0.9550132751
41183,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_102000.WAV,GRABADOR-SDZG-AM-25,20190703_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.7V.,AudioMoth 24E144035BA455E9,2019:12:08 19:26:54-08:00,WAV,WAV,audio/x-wav,0.9808657169
40906,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_121000.WAV,GRABADOR-SDZG-AM-25,20190701_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:02:58-08:00,WAV,WAV,audio/x-wav,0.9299393892
56213,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190619_103000.WAV,GRABADOR-SDZG-AM-30,20190619_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:30:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BF656,2019:12:18 14:35:28-08:00,WAV,WAV,audio/x-wav,0.9236149788
23490,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190627_103000.WAV,GRABADOR-SDZG-AM-2,20190627_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:30:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:03:59-08:00,WAV,WAV,audio/x-wav,0.06572467089
45889,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190619_113000.WAV,GRABADOR-SDZG-AM-27,20190619_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:27:13-08:00,WAV,WAV,audio/x-wav,0.9929258227
36590,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190627_123000.WAV,GRABADOR-SDZG-AM-24,20190627_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:30:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:01:20-08:00,WAV,WAV,audio/x-wav,0.7289708853
41341,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190704_124000.WAV,GRABADOR-SDZG-AM-25,20190704_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:40:00 04/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.6V.,AudioMoth 24E144035BA455E9,2019:12:08 19:40:33-08:00,WAV,WAV,audio/x-wav,0.2571413517
57370,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190627_112000.WAV,GRABADOR-SDZG-AM-30,20190627_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:11:32-08:00,WAV,WAV,audio/x-wav,0.9350129962
57654,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190629_104000.WAV,GRABADOR-SDZG-AM-30,20190629_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:40:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:20:26-08:00,WAV,WAV,audio/x-wav,0.9790180922
67064,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190616_113000.WAV,GRABADOR-SDZG-AM-6,20190616_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BF148,2019:12:10 09:57:16-08:00,WAV,WAV,audio/x-wav,0.06827810407
69791,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190705_100000.WAV,GRABADOR-SDZG-AM-6,20190705_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:00:00 05/07/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065B2BF148,2019:12:10 13:51:22-08:00,WAV,WAV,audio/x-wav,0.08292531967
50831,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190629_100000.WAV,GRABADOR-SDZG-AM-29,20190629_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:00:00 29/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:05:58-08:00,WAV,WAV,audio/x-wav,0.9539288282
1129,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_110000.WAV,GRABADOR-SDZG-AM-1,20190624_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:00:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:48:31-08:00,WAV,WAV,audio/x-wav,0.9771499038
44344,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190702_105000.WAV,GRABADOR-SDZG-AM-26,20190702_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:50:00 02/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:48:37-08:00,WAV,WAV,audio/x-wav,0.9751334786
42033,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190613_101000.WAV,GRABADOR-SDZG-AM-26,20190613_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:10:00 13/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:35:57-08:00,WAV,WAV,audio/x-wav,0.3277521133
57661,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190629_115000.WAV,GRABADOR-SDZG-AM-30,20190629_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:50:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:20:39-08:00,WAV,WAV,audio/x-wav,0.9860817194
67344,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190618_101000.WAV,GRABADOR-SDZG-AM-6,20190618_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:10:00 18/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BF148,2019:12:10 10:21:27-08:00,WAV,WAV,audio/x-wav,0.08596089482
57515,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190628_113000.WAV,GRABADOR-SDZG-AM-30,20190628_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:16:03-08:00,WAV,WAV,audio/x-wav,0.993522048
49824,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190622_101000.WAV,GRABADOR-SDZG-AM-29,20190622_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:10:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446E5,2019:12:08 11:39:03-08:00,WAV,WAV,audio/x-wav,0.9502695203
